gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,truncated,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,pagerank,hub,authority,betweenness,seed_payers,seeds_2hop,upstream_seeds,cycles,in_core,fast_share,max_payers_day,active_days
100000000331309100,coordinator,1.0,6,1.0,"собирает от 5 плательщ. (984 635 ₸), раздаёт 99 получ. (23 001 375 ₸); 3 seed в 2 шагах выше; в кольце возвратных потоков (32 циклов)",2,False,False,5,99,984635.0,23001375.0,8,126,23.360306103276848,0.000875689903807376,0.15776904112457835,0.00022784743597441663,0.004557234050267506,0,3,7,32,True,0.3584307459880116,3,29
100000004156082100,coordinator,1.0,15,0.9958,"собирает от 5 плательщ. (377 366 ₸), раздаёт 26 получ. (2 319 556 ₸); 3 seed в 2 шагах выше; в кольце возвратных потоков (11 циклов)",1,False,False,5,26,377366.11,2319556.0,7,29,6.146699288921308,0.0008669668928480434,0.0019143844259690663,7.739634489783631e-06,0.002040035139413781,1,3,7,11,True,0.9590438859850765,2,7
100000008477350100,coordinator,1.0,2,0.9942,"собирает от 11 плательщ. (610 100 ₸), раздаёт 39 получ. (3 374 866 ₸); 2 seed в 2 шагах выше; в кольце возвратных потоков (464 циклов)",2,False,False,11,39,610100.0,3374866.0,14,44,5.531660383543682,0.0010342350786611242,0.06105984193860145,0.0005529342870567004,0.0025171940682580047,0,2,7,464,True,0.5698872192258893,2,17
100000008346837100,coordinator,1.0,11,0.9706,"собирает от 9 плательщ. (254 359 ₸), раздаёт 25 получ. (1 258 643 ₸); 2 seed в 2 шагах выше; в кольце возвратных потоков (111 циклов)",2,False,False,9,25,254359.0,1258643.0,12,26,4.948293553599441,0.0005474079827287936,0.013922566536891445,0.00020790593551937796,0.008981156281324022,0,2,7,111,True,0.8516124111443832,4,15
100000008603629100,coordinator,1.0,7,0.9667,"собирает от 19 плательщ. (1 817 300 ₸), раздаёт 61 получ. (4 986 156 ₸); 1 seed в 2 шагах выше; в кольце возвратных потоков (762 циклов)",2,False,False,19,61,1817300.0,4986156.0,45,74,2.7437165025037142,0.0011918072731347837,0.08609235509830432,0.002457394604701579,0.005760528742267877,0,1,7,762,True,0.9888378943619093,4,27
100000000437046100,coordinator,1.0,2,0.9609,"собирает от 9 плательщ. (1 107 200 ₸), раздаёт 42 получ. (7 606 224 ₸); 1 seed в 2 шагах выше; в кольце возвратных потоков (472 циклов)",2,False,False,9,42,1107200.0,7606224.0,20,73,6.86978323699422,0.0007924860106097876,0.06073954738630764,0.0004776194162886094,0.00219714849479704,0,1,7,472,True,0.8674551262229458,3,21
100000004400305100,coordinator,1.0,2,0.9552,"собирает от 7 плательщ. (222 800 ₸), раздаёт 82 получ. (5 830 181 ₸); 2 seed в 2 шагах выше; в кольце возвратных потоков (545 циклов)",2,False,False,7,82,222800.0,5830181.0,9,101,26.167778276481148,0.0003858174534932507,0.15592355178995704,0.0003913618845947856,0.002609149922720263,0,2,7,545,True,0.7857224329742079,2,22
100000008165763100,coordinator,1.0,3,0.9445,"собирает от 15 плательщ. (1 165 815 ₸), раздаёт 17 получ. (1 267 858 ₸); 3 seed в 2 шагах выше",1,False,False,15,17,1165815.0,1267858.0,26,17,1.087529324978663,0.0009102399259160802,0.007660859163013643,0.0009408997446289472,0.00034529403323309597,1,3,9,0,False,0.6805848919989462,4,13
100000001857829100,coordinator,0.91,7,0.9163,"собирает от 6 плательщ. (888 535 ₸), раздаёт 16 получ. (2 390 993 ₸); 1 seed в 2 шагах выше; в кольце возвратных потоков (50 циклов)",2,False,False,6,16,888535.0,2390993.0,9,16,2.690938454872346,0.0006204790252521136,0.006990814050416537,0.00203775931643755,0.00195959937727883,0,1,7,50,True,0.8154867036415414,3,9
100000005782781100,coordinator,0.88,8,0.8777,"собирает от 6 плательщ. (171 888 ₸), раздаёт 10 получ. (1 263 597 ₸); 1 seed в 2 шагах выше; в кольце возвратных потоков (23 циклов)",2,False,False,6,10,171888.0,1263597.0,10,10,7.351281066741134,0.0004875096527600848,0.005811990743857868,0.00037180419377120193,0.0005683243291461322,0,1,7,23,True,1.0,3,9
100000003115284100,consolidator,0.95,10,0.8715,"получает от 8 разных плательщиков (15 переводов, 2 160 500 ₸), отдал дальше 24% полученного; до 7 плательщиков в один день",1,False,False,8,2,2160500.0,517000.0,15,4,0.23929645915297384,0.0015286375827955761,1.7324688317207385e-05,0.00500955931647725,0.00012780471914467138,2,4,11,2,False,0.9864603481624759,7,6
100000002398779100,consolidator,1.0,2,0.8657,"получает от 13 разных плательщиков (28 переводов, 1 095 690 ₸), отдал дальше 6% полученного; до 7 плательщиков в один день",2,False,False,13,1,1095690.0,66000.0,28,3,0.06023601566136407,0.0016005031258790243,3.934617121986092e-05,0.0005927894952735103,1.2780471914467137e-05,0,2,8,0,False,1.0,7,5
100000007908818100,coordinator,0.85,3,0.8462,"собирает от 4 плательщ. (727 475 ₸), раздаёт 6 получ. (302 000 ₸); 4 seed в 2 шагах выше",1,False,False,4,6,727475.0,302000.0,4,13,0.4151345407058662,0.0004753811920473764,4.909237269500796e-253,0.0008570152098937073,0.00017753957884283033,2,4,11,0,False,0.04966887417218543,2,11
100000004015047100,consolidator,0.9,8,0.8413,"получает от 9 разных плательщиков (18 переводов, 919 104 ₸), отдал дальше 8% полученного; до 2 плательщиков в один день",1,False,False,9,1,919104.0,69195.0,18,7,0.07528527783580531,0.0022785971106508724,2.021296197616137e-07,5.056891989181232e-05,2.2885961335208597e-05,3,4,11,1,False,0.636346556832141,2,14
100000008547948100,coordinator,0.86,5,0.8226,"собирает от 6 плательщ. (212 665 ₸), раздаёт 26 получ. (5 185 600 ₸); 1 seed в 2 шагах выше",2,False,False,6,26,212665.0,5185600.0,7,31,24.383890155878966,0.0004277037249167612,0.00010550660910974718,5.649427167739863e-06,0.0011322141374262578,0,1,8,8,False,0.21627198395556926,4,13
100000005933757100,distributor,0.84,14,0.8139,"веер: 46 переводов на 34 разных получателей, 3 002 628 ₸; получил от 4 плательщиков",2,False,False,4,34,1246000.0,3002628.0,6,46,2.409813804173355,0.000997985572013045,0.0013100381793462932,3.5038568623570007e-06,0.0038927878243158673,0,1,7,3,True,0.6113238136725562,2,15
100000000332284100,consolidator,1.0,6,0.8096,"получает от 10 разных плательщиков (12 переводов, 107 426 ₸), отдал дальше 269% полученного; до 3 плательщиков в один день",2,False,False,10,3,107426.0,289500.0,12,3,2.69487833485376,0.0007170946224349073,0.001282000623867513,0.0003565292210917091,0.0001091372663902734,0,1,7,0,False,1.0,3,10
100000004486525100,consolidator,0.95,2,0.8004,"получает от 8 разных плательщиков (21 переводов, 360 924 ₸), отдал дальше 75% полученного; до 5 плательщиков в один день",2,False,False,8,2,360924.0,271045.0,21,3,0.7509752745730403,0.0008057988481996705,0.000464871066218019,0.0003017568710775366,4.755524433290098e-06,0,1,7,0,False,1.0,5,5
100000002578405100,distributor,1.0,1,0.7969,"веер: 120 переводов на 116 разных получателей, 3 108 352 ₸; получил от 2 плательщиков",2,False,False,2,116,1200351.0,3108352.0,7,120,2.589535894084314,0.0005700071256448129,1.512924480514743e-08,7.686094599355042e-13,0.00017100073274705643,0,1,1,2,False,0.6693176963226816,1,22
100000002957787100,distributor,0.84,2,0.7951,"веер: 41 переводов на 34 разных получателей, 1 276 154 ₸; получил от 4 плательщиков",2,False,False,4,34,84956.0,1276153.96,7,41,15.02135175855737,0.0006138323786231608,0.0344933365909865,0.00019153824827058193,0.004276645426207853,0,1,7,84,True,0.7551235902602222,2,8
100000004299488100,consolidator,0.85,2,0.7932,"получает от 6 разных плательщиков (22 переводов, 1 749 000 ₸), отдал дальше 20% полученного; до 3 плательщиков в один день",1,False,False,6,2,1749000.0,344999.0,22,14,0.19725500285877645,0.0014621185934412485,0.004642303844323105,0.00806851583973126,2.0805419395644178e-05,1,1,7,1,False,0.9420288174748332,3,12
100000007055802100,consolidator,0.85,2,0.7894,"получает от 6 разных плательщиков (34 переводов, 2 024 999 ₸), отдал дальше 30% полученного; до 4 плательщиков в один день",1,False,False,6,1,2024999.0,605000.0,34,7,0.29876557963732325,0.001181924366122314,0.003434166337377531,0.01082050083520073,4.359230730515923e-06,1,1,7,1,False,1.0,4,10
100000000661912100,consolidator,0.7,2,0.7874,"получает от 5 разных плательщиков (9 переводов, 393 036 ₸), отдал дальше 110% полученного; до 2 плательщиков в один день",1,False,False,5,2,393036.0,430700.0,9,8,1.0958283719557496,0.0017491597591117625,0.0,0.0078621441674595,0.001333690545207292,1,1,7,1,True,0.75156721615974,2,10
100000008686313100,consolidator,0.75,2,0.7832,"получает от 6 разных плательщиков (16 переводов, 1 912 716 ₸), отдал дальше 17% полученного; до 2 плательщиков в один день",1,False,False,6,7,1912716.0,333800.0,16,13,0.17451623764322566,0.0004676329022286971,0.0018982930629551974,0.010825894786135692,0.0019848260248329463,1,1,7,408,True,1.0,2,20
100000004962193100,consolidator,0.95,2,0.7814,"получает от 8 разных плательщиков (11 переводов, 900 468 ₸), отдал дальше 0% полученного; до 5 плательщиков в один день",2,False,False,8,0,900468.0,0.0,11,0,0.0,0.0006573150442725716,0.0,0.0004994172276184054,0.0,0,1,7,0,False,0.0,5,5
100000004403675100,consolidator,0.65,19,0.7783,"получает от 4 разных плательщиков (8 переводов, 182 980 ₸), отдал дальше 145% полученного",1,False,False,4,5,182980.0,264699.0,8,6,1.4466007213903158,0.0007400733271266653,0.00010061852156787733,0.00221642364889325,0.002787673513726202,2,2,7,10,True,0.5402362683651997,1,8
100000008730846100,consolidator,0.9,10,0.7712,"получает от 7 разных плательщиков (11 переводов, 155 042 ₸), отдал дальше 234% полученного; до 4 плательщиков в один день",2,False,False,7,3,155042.0,363370.0,11,4,2.343687516930896,0.0005360575471708012,0.0021665664532825608,0.0002490763208134324,0.0001409126051421448,0,1,8,0,False,1.0,4,4
100000004071080100,consolidator,0.9,2,0.7694,"получает от 9 разных плательщиков (16 переводов, 238 600 ₸), отдал дальше 19% полученного; до 2 плательщиков в один день",1,False,False,9,2,238600.0,46500.0,16,5,0.19488683989941324,0.0013690045738923458,0.0002780090525542211,0.009263053492632251,2.813685289696641e-05,1,1,7,1,False,0.8709677419354839,2,12
100000003684369100,coordinator,1.0,3,0.7651,"seed; собирает от 24 плательщ. (3 848 436 ₸), раздаёт 62 получ. (8 588 655 ₸); 3 seed в 2 шагах выше",0,True,False,24,62,3848436.0,8588655.0,58,67,2.2317260830113845,0.0020202912084868667,0.024746163207784545,0.0013537173943347284,0.0023030748381841454,1,3,9,1,False,1.0,6,16
100000003701161100,consolidator,0.65,23,0.7601,"получает от 4 разных плательщиков (13 переводов, 1 527 103 ₸), отдал дальше 23% полученного; до 2 плательщиков в один день",1,False,False,4,3,1527103.0,349000.0,13,7,0.22853730232996727,0.0016488161626324826,2.777311436748236e-06,0.00039351920806451885,0.00021300786524111896,1,2,7,4,False,1.0,2,14
100000003404627100,consolidator,0.75,39,0.7597,"получает от 4 разных плательщиков (5 переводов, 877 700 ₸), отдал дальше 0% полученного; до 3 плательщиков в один день",1,False,False,4,0,877700.0,0.0,5,0,0.0,0.0013785777125656824,0.0,2.8956107200269595e-05,0.0,1,4,11,0,False,0.0,3,2
100000002718366100,consolidator,0.85,5,0.7596,"получает от 6 разных плательщиков (10 переводов, 2 525 000 ₸), отдал дальше 0% полученного; до 3 плательщиков в один день",2,False,False,6,0,2525000.0,0.0,10,0,0.0,0.0006811994866182293,0.0,7.932282833369121e-06,0.0,0,1,9,0,False,0.0,3,5
100000006889963100,consolidator,0.75,6,0.7583,"получает от 4 разных плательщиков (6 переводов, 1 431 000 ₸), отдал дальше 31% полученного; до 4 плательщиков в один день",1,False,False,4,1,1431000.0,443475.8,6,3,0.30990621942697416,0.00042726044416286713,0.0,0.004656079899009918,2.5164650126160102e-05,2,4,11,0,False,1.0,4,3
100000001697501100,distributor,0.88,1,0.7556,"веер: 55 переводов на 38 разных получателей, 1 482 606 ₸; получил от 3 плательщиков",1,False,False,3,38,123700.0,1482606.0,3,55,11.98549717057397,0.0005916045492534869,3.7687350642282193e-11,3.68611605822976e-10,0.00020547828488840964,1,1,1,3,False,0.4582471674875186,1,24
100000002838861100,consolidator,0.7,9,0.755,"получает от 5 разных плательщиков (5 переводов, 554 524 ₸), отдал дальше 2% полученного; до 2 плательщиков в один день",1,False,False,5,1,554523.95,10000.0,5,1,0.018033486200190272,0.002119918647260691,0.0,3.0731959167066825e-05,1.9418391435934565e-05,2,2,8,1,False,0.0,2,5
100000000343175100,coordinator,1.0,10,0.7543,"seed; собирает от 8 плательщ. (178 712 ₸), раздаёт 31 получ. (4 000 039 ₸); 3 seed в 2 шагах выше",0,True,False,8,31,178712.0,4000039.0,14,33,22.382598818210305,0.000713258197938405,0.006589397634695977,0.00028933066034012765,0.0010946926090299827,1,3,7,0,False,1.0,2,13
100000004759121100,consolidator,0.75,2,0.7535,"получает от 6 разных плательщиков (10 переводов, 710 000 ₸), отдал дальше 44% полученного",1,False,False,6,2,710000.0,312000.0,10,6,0.4394366197183099,0.0014151796822407352,0.0,0.010350236562705142,7.7079125189577e-05,1,1,7,1,False,0.5192307692307693,1,14
100000005074393100,consolidator,0.65,11,0.7515,"получает от 4 разных плательщиков (5 переводов, 563 026 ₸), отдал дальше 122% полученного",1,False,False,4,6,563026.0,685500.0,5,10,1.2175281425724567,0.0010600834163353942,2.616706385549215e-06,0.0007322918293795484,0.00021697080226886072,1,2,10,3,False,0.06637490882567469,1,12
100000002224132100,consolidator,0.7,24,0.7476,"получает от 5 разных плательщиков (10 переводов, 3 951 020 ₸), отдал дальше 307% полученного; до 2 плательщиков в один день",2,False,False,5,4,3951020.0,12115000.0,10,25,3.0662968043695047,0.0059957331954744305,5.354472952764298e-248,9.452986171994523e-248,6.241625818693253e-06,0,1,2,8,False,0.7267849773008667,2,15
100000003242289100,distributor,0.73,16,0.7462,"веер: 26 переводов на 23 разных получателей, 2 377 741 ₸; получил от 3 плательщиков",2,False,False,3,23,550791.0,2377741.0,8,26,4.316956885642648,0.0004397217042853967,0.012521217062936569,0.0001920128080448738,0.0010013456094342644,0,1,7,104,True,0.3309300718623265,2,17
100000003741418100,consolidator,0.9,6,0.7456,"получает от 9 разных плательщиков (13 переводов, 151 900 ₸), отдал дальше 26% полученного; до 2 плательщиков в один день",2,False,False,9,3,151900.0,39920.0,13,3,0.2628044766293614,0.0006325013799441044,0.004998687493075439,0.0003401117307589929,5.2754855808308135e-05,0,1,7,1,False,0.0,2,11
100000002741024100,consolidator,0.7,7,0.743,"получает от 5 разных плательщиков (9 переводов, 817 981 ₸), отдал дальше 53% полученного",2,False,False,5,6,817980.85,434989.0,9,7,0.5317838431058625,0.0028551865328902163,0.00012615097703820902,0.0002395946412825676,0.00011868996398086536,0,1,7,3,False,0.06483612229274763,1,12
100000008512552100,consolidator,0.65,16,0.7407,"получает от 4 разных плательщиков (9 переводов, 394 360 ₸), отдал дальше 330% полученного; до 2 плательщиков в один день",2,False,False,4,6,394360.0,1302275.0,9,11,3.3022492139162187,0.00042587881968055106,0.0010030183605543063,0.0003380089109629517,0.00043072956564757015,0,1,7,13,True,1.0,2,11
100000007442518100,consolidator,0.7,31,0.74,"получает от 5 разных плательщиков (8 переводов, 510 000 ₸), отдал дальше 867% полученного",1,False,False,5,9,510000.0,4419999.0,8,12,8.666664705882352,0.0006487732246506228,2.0802215252620644e-05,0.005493256542748975,0.0002522409418157623,1,1,7,1,False,0.8993212441903268,1,13
100000008111003100,consolidator,0.75,3,0.7387,"получает от 6 разных плательщиков (9 переводов, 222 716 ₸), отдал дальше 16% полученного; до 2 плательщиков в один день",2,False,False,6,1,222716.0,35000.0,9,1,0.15715081089818422,0.00046962170073524596,0.0,0.00031517920140079384,0.0008819050437118924,0,1,7,104,True,1.0,2,6
100000005339662100,consolidator,0.65,15,0.7384,"получает от 4 разных плательщиков (9 переводов, 202 939 ₸), отдал дальше 145% полученного; до 2 плательщиков в один день",1,False,False,4,4,202939.0,295160.0,9,15,1.4544271924075707,0.0016567441326948078,0.00012866401985589518,0.00033631553874470944,0.00013962469475849675,1,2,7,3,False,0.7669060848353435,2,12
100000005514161100,consolidator,0.65,8,0.7314,"получает от 4 разных плательщиков (7 переводов, 401 500 ₸), отдал дальше 12% полученного; до 2 плательщиков в один день",1,False,False,4,1,401500.0,50000.0,7,1,0.12453300124533001,0.0008061423847001054,0.0,4.456765666151715e-06,4.042195768296583e-05,1,4,9,0,False,0.0,2,5
100000006518161100,consolidator,0.6,4,0.7279,"получает от 3 разных плательщиков (13 переводов, 594 200 ₸), отдал дальше 100% полученного; до 2 плательщиков в один день",1,False,False,3,2,594200.0,595899.0,13,13,1.002859306630764,0.0008108053328700469,0.0,0.00033358507819737014,5.785888060502952e-05,1,2,7,1,False,0.7147167556918202,2,16
100000001899164100,consolidator,0.65,12,0.7253,"получает от 4 разных плательщиков (5 переводов, 291 675 ₸), отдал дальше 26% полученного; до 2 плательщиков в один день",1,False,False,4,3,291675.0,76500.0,5,3,0.2622782206222679,0.0011765620095510495,7.694746733690466e-298,0.00012720359073815123,0.00012661583803634885,1,2,8,2,False,0.0,2,6
